"Name","distinguishedName","Version","ModifiedDate","SDDL"
"MSMQ-Custom-Recipient","CN=MSMQ-Custom-Recipient,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Enterprise-Settings","CN=MSMQ-Enterprise-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Group","CN=MSMQ-Group,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Migrated-User","CN=MSMQ-Migrated-User,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Queue","CN=MSMQ-Queue,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Settings","CN=MSMQ-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"MSMQ-Site-Link","CN=MSMQ-Site-Link,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NTDS-Connection","CN=NTDS-Connection,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NTDS-DSA-RO","CN=NTDS-DSA-RO,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NTDS-Service","CN=NTDS-Service,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NTDS-Site-Settings","CN=NTDS-Site-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"NTFRS-Member","CN=NTFRS-Member,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"NTFRS-Replica-Set","CN=NTFRS-Replica-Set,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)(OA;;CCDC;2a132586-9373-11d1-aebc-0000f80367c1;;ED)"
"NTFRS-Settings","CN=NTFRS-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"NTFRS-Subscriber","CN=NTFRS-Subscriber,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"NTFRS-Subscriptions","CN=NTFRS-Subscriptions,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"Organizational-Person","CN=Organizational-Person,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Organizational-Role","CN=Organizational-Role,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Organizational-Unit","CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(OA;;CCDC;bf967a86-0de6-11d0-a285-00aa003049e2;;AO)(OA;;CCDC;bf967aba-0de6-11d0-a285-00aa003049e2;;AO)(OA;;CCDC;bf967a9c-0de6-11d0-a285-00aa003049e2;;AO)(OA;;CCDC;bf967aa8-0de6-11d0-a285-00aa003049e2;;PO)(A;;RPLCLORC;;;AU)(A;;LCRPLORC;;;ED)(OA;;CCDC;4828CC14-1437-45bc-9B07-AD6F015E5F28;;AO)"
"Package-Registration","CN=Package-Registration,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Physical-Location","CN=Physical-Location,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"PKI-Certificate-Template","CN=PKI-Certificate-Template,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"PKI-Enrollment-Service","CN=PKI-Enrollment-Service,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"ms-PKI-Private-Key-Recovery-Agent","CN=ms-PKI-Private-Key-Recovery-Agent,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Print-Queue","CN=Print-Queue,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;PO)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)(A;;RPLCLORC;;;AU)"
"Query-Policy","CN=Query-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Remote-Mail-Recipient","CN=Remote-Mail-Recipient,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(OA;;CR;ab721a55-1e2f-11d0-9819-00aa0040529b;;AU)"
"Remote-Storage-Service-Point","CN=Remote-Storage-Service-Point,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"Residential-Person","CN=Residential-Person,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rFC822LocalPart","CN=rFC822LocalPart,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"RID-Manager","CN=RID-Manager,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)S:(AU;SA;CRWP;;;WD)"
"RID-Set","CN=RID-Set,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"room","CN=room,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Rpc-Container","CN=Rpc-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Entry","CN=rpc-Entry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Group","CN=rpc-Group,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Profile","CN=rpc-Profile,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Profile-Element","CN=rpc-Profile-Element,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Server","CN=rpc-Server,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"rpc-Server-Element","CN=rpc-Server-Element,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"RRAS-Administration-Connection-Point","CN=RRAS-Administration-Connection-Point,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;DA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;CO)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)"
"RRAS-Administration-Dictionary","CN=RRAS-Administration-Dictionary,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)"
"Sam-Domain","CN=Sam-Domain,CN=Schema,CN=Configuration,DC=contoso,DC=com","2","2025-05-20 00:49:45","D:(OA;;CR;1131f6aa-9c07-11d1-f79f-00c04fc2dcd2;;<ROOTDOMAINSID>-498)(A;;RP;;;WD)(OA;;CR;1131f6aa-9c07-11d1-f79f-00c04fc2dcd2;;ED)(OA;;CR;1131f6ab-9c07-11d1-f79f-00c04fc2dcd2;;ED)(OA;;CR;1131f6ac-9c07-11d1-f79f-00c04fc2dcd2;;ED)(OA;;CR;1131f6aa-9c07-11d1-f79f-00c04fc2dcd2;;BA)(OA;;CR;1131f6ab-9c07-11d1-f79f-00c04fc2dcd2;;BA)(OA;;CR;1131f6ac-9c07-11d1-f79f-00c04fc2dcd2;;BA)(A;;RPLCLORC;;;AU)(A;;RPWPCRLCLOCCRCWDWOSW;;;DA)(A;CI;RPWPCRLCLOCCRCWDWOSDSW;;;BA)(A;;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;SY)(A;CI;RPWPCRLCLOCCDCRCWDWOSDDTSW;;;EA)(A;CI;LC;;;RU)(OA;CIIO;RP;037088f8-0ae1-11d2-b422-00a0c968f939;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(OA;CIIO;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(OA;CIIO;RP;bc0ac240-79a9-11d0-9020-00c04fc2d4cf;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(OA;CIIO;RP;4c164200-20c0-11d0-a768-00aa006e0529;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(OA;CIIO;RP;5f202010-79a5-11d0-9020-00c04fc2d4cf;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(OA;;RP;c7407360-20bf-11d0-a768-00aa006e0529;;RU)(OA;CIIO;RPLCLORC;;bf967a9c-0de6-11d0-a285-00aa003049e2;RU)(A;;RPRC;;;RU)(OA;CIIO;RPLCLORC;;bf967aba-0de6-11d0-a285-00aa003049e2;RU)(A;;LCRPLORC;;;ED)(OA;CIIO;RP;037088f8-0ae1-11d2-b422-00a0c968f939;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;CIIO;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;CIIO;RP;bc0ac240-79a9-11d0-9020-00c04fc2d4cf;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;CIIO;RP;4c164200-20c0-11d0-a768-00aa006e0529;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;CIIO;RP;5f202010-79a5-11d0-9020-00c04fc2d4cf;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;CIIO;RPLCLORC;;4828CC14-1437-45bc-9B07-AD6F015E5F28;RU)(OA;;RP;b8119fd0-04f6-4762-ab7a-4986c76b3f9a;;RU)(OA;;RP;b8119fd0-04f6-4762-ab7a-4986c76b3f9a;;AU)(OA;CIIO;RP;b7c69e6d-2cc7-11d2-854e-00a0c983f608;bf967aba-0de6-11d0-a285-00aa003049e2;ED)(OA;CIIO;RP;b7c69e6d-2cc7-11d2-854e-00a0c983f608;bf967a9c-0de6-11d0-a285-00aa003049e2;ED)(OA;CIIO;RP;b7c69e6d-2cc7-11d2-854e-00a0c983f608;bf967a86-0de6-11d0-a285-00aa003049e2;ED)(OA;CIIO;WP;ea1b7b93-5e48-46d5-bc6c-4df4fda78a35;bf967a86-0de6-11d0-a285-00aa003049e2;PS)(OA;;CR;1131f6ad-9c07-11d1-f79f-00c04fc2dcd2;;DD)(OA;;CR;89e95b76-444d-4c62-991a-0facbeda640c;;ED)(OA;;CR;1131f6ad-9c07-11d1-f79f-00c04fc2dcd2;;BA)(OA;;CR;89e95b76-444d-4c62-991a-0facbeda640c;;BA)(OA;;CR;e2a36dc9-ae17-47c3-b58b-be34c55ba633;;S-1-5-32-557)(OA;;CR;280f369c-67c7-438e-ae98-1d46f3c6f541;;AU)(OA;;CR;ccc2dc7d-a6ad-4a7a-8846-c04e3cc53501;;AU)(OA;;CR;05c74c5e-4deb-43b4-bd9f-86664c2a7fd5;;AU)(OA;;CR;1131f6ae-9c07-11d1-f79f-00c04fc2dcd2;;ED)(OA;;CR;1131f6ae-9c07-11d1-f79f-00c04fc2dcd2;;BA)(OA;CIIO;CRRPWP;91e647de-d96f-4b70-9557-d63ff4f3ccd8;;PS)(OA;CIOI;RPWP;3f78c3e5-f79a-46bd-a0b8-9d18116ddc79;;PS)(OA;CIIO;SW;9b026da6-0d3c-465c-8bee-5199d7165cba;bf967a86-0de6-11d0-a285-00aa003049e2;PS)(OA;CIIO;SW;9b026da6-0d3c-465c-8bee-5199d7165cba;bf967a86-0de6-11d0-a285-00aa003049e2;CO)S:(AU;SA;WDWOWP;;;WD)(AU;SA;CR;;;BA)(AU;SA;CR;;;DU)(OU;CISA;WP;f30e3bbe-9ff0-11d1-b603-0000f80367c1;bf967aa5-0de6-11d0-a285-00aa003049e2;WD)(OU;CISA;WP;f30e3bbf-9ff0-11d1-b603-0000f80367c1;bf967aa5-0de6-11d0-a285-00aa003049e2;WD)"
"Sam-Domain-Base","CN=Sam-Domain-Base,CN=Schema,CN=Configuration,DC=contoso,DC=com","2","2025-05-20 00:49:45",""
"Sam-Server","CN=Sam-Server,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPLCLORC;;;RU)(OA;;CR;91d67418-0135-4acc-8d79-c08e857cfbec;;AU)(OA;;CR;91d67418-0135-4acc-8d79-c08e857cfbec;;RU)"
"Secret","CN=Secret,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)"
"Security-Object","CN=Security-Object,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Security-Principal","CN=Security-Principal,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41",""
"Server","CN=Server,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;CI;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Servers-Container","CN=Servers-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;CC;;;BA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Service-Administration-Point","CN=Service-Administration-Point,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Service-Class","CN=Service-Class,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Service-Connection-Point","CN=Service-Connection-Point,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Service-Instance","CN=Service-Instance,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"simpleSecurityObject","CN=simpleSecurityObject,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Site","CN=Site,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;LCRPLORC;;;ED)"
"Site-Link","CN=Site-Link,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Site-Link-Bridge","CN=Site-Link-Bridge,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Sites-Container","CN=Sites-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Storage","CN=Storage,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Subnet","CN=Subnet,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Subnet-Container","CN=Subnet-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Top","CN=Top,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
"Trusted-Domain","CN=Trusted-Domain,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(OA;;WP;736e4812-af31-11d2-b7df-00805f48caeb;bf967ab8-0de6-11d0-a285-00aa003049e2;CO)(A;;SD;;;CO)"
"Type-Library","CN=Type-Library,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2025-05-20 00:49:41","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)"
